	artist_name	track_name	id	danceability	energy	loudness	mode	speechiness	instrumentalness	liveness	valence	tempo
5685	THE BOYZ	MAVERICK	1Ylu1Il2czce9eQQXtDXwO	0.728	0.853	-2.453	1	0.0568	0.0	0.132	0.535	103.025
5686	AOA	Miniskirt	6Yj8kVuVR3UPxx9r5eFEoV	0.758	0.858	-2.502	1	0.0464	0.0	0.201	0.963	119.992
5687	ENHYPEN	Hey Tayo - Tayo Opening Theme Song	2A7A3KF4NHFjW3ygFSt7In	0.785	0.672	-4.379	1	0.0306	0.0	0.0554	0.754	114.996
5688	BTS	BTS Cypher Pt.2: Triptych	41eoHn3yTDYMV9hFn50ef4	0.585	0.98	-0.826	1	0.37	0.0	0.692	0.837	141.945
5689	Jackson Wang	Pretty Please	5Rse8If81NbzXL1ARjHOTB	0.686	0.867	-4.396	0	0.0449	4.18e-05	0.396	0.691	126.068
5690	Tech N9ne Collabos	Straight Out the Gate: (The Scott Stevens Remix) - Bonus Track	2mumY7rLurSxmnWIC1PCtc	0.556	0.868	-5.741	1	0.0441	0.0	0.512	0.433	164.075
5691	NCT DREAM	Replay	0eACCV3ys1LIIxMit2wLWn	0.799	0.863	-3.726	0	0.0895	0.0	0.258	0.717	100.98
5692	ATEEZ	Eternal Sunshine	76mWY4B10RpcuxsA4nfqp3	0.673	0.863	-4.883	0	0.0363	0.0	0.267	0.521	110.018
5693	2KBABY	Like This	2M2Pug4zwMialHSwACPlU1	0.712	0.679	-6.261	1	0.0649	0.0	0.195	0.57	160.003
5694	10cm	Drawer	1OQ3PoRZRtE7RH0NIh3p1O	0.359	0.469	-8.06	1	0.0326	0.0	0.101	0.259	84.366
5695	LOONA	So What	1ry2mTVmAJHbNLzl5qww5v	0.609	0.944	-2.503	1	0.254	1.26e-05	0.222	0.533	125.121
5696	CHUNG HA	Roller Coaster	6DIW7GJbuGZdHolRcPWprP	0.633	0.907	-1.459	0	0.048	0.0	0.221	0.74	130.001
5697	(G)I-DLE	Uh-Oh	1OBb2wZMXKNmtdyyejLIyL	0.781	0.814	-3.315	0	0.0648	0.0	0.118	0.782	92.037
5698	D.O.	Rose - English Version	2shyarF21wZvWew00TdaP3	0.616	0.395	-3.167	1	0.0607	0.0	0.0871	0.631	74.422
5699	Stray Kids	Star Lost	1LSHzXAZXQH9R1zSEFF8Hz	0.745	0.867	-3.056	1	0.0734	0.0	0.172	0.575	128.05
5700	TREASURE	I LOVE YOU	1SxqqC1aQ8JiLyfMrHYmnF	0.727	0.687	-6.57	1	0.0695	0.0	0.16	0.416	130.018
5701	BOL4	Galaxy 우주를 줄게	15c7KZTrsCUxCQcOdUVELc	0.483	0.814	-2.407	1	0.143	0.0	0.0918	0.696	82.814
5702	LOONA	Don`t Go - Queendom2 Version	70HOn7S07x4fvvrt8lKRbT	0.587	0.874	-3.44	1	0.0644	0.0	0.132	0.513	155.915
5703	Stray Kids	Scars	4C9Zhjq5ux9ieiDWYfFcfP	0.542	0.671	-4.109	1	0.084	0.0	0.123	0.451	79.997
5704	Weeekly	Ven para	3kwr2hlIDwmwVAjKC7zshR	0.73	0.819	-2.845	1	0.0365	3.52e-05	0.0586	0.287	99.996
5705	Monsta X	GOT MY NUMBER	2QI91Tq1F2Tl0slIaSegs1	0.739	0.474	-5.803	1	0.0915	2.93e-06	0.128	0.513	96.03
5706	BTS	Butter (Holiday Remix)	3IA9LkBEVhJDOxOnh1nf8a	0.698	0.838	-3.553	1	0.0529	0.0	0.113	0.87	110.034
5707	Stray Kids	DOMINO - English Ver.	0b9YBfAcbnhVDUFmsfpDFj	0.68	0.877	-2.21	1	0.0425	0.0	0.0731	0.69	160.063
5708	NCT 127	gimme gimme	6shrCEEMcrT6Akxkk8IhLC	0.612	0.846	-2.371	1	0.0391	0.0	0.686	0.611	126.041
5709	TWICE	Baby Blue Love	7Jzo3IObpANz6giPTUrihB	0.759	0.838	-3.201	0	0.0481	1e-06	0.118	0.72	115.056
5710	P1Harmony	SIREN	24KYbNn0mcRFuSiGLOegSi	0.654	0.836	-2.343	1	0.0524	2.52e-06	0.245	0.622	93.02
5711	Emarosa	Cautious	1Z7DlH9AeV59TyD0LQTvNi	0.535	0.91	-4.26	1	0.0511	1e-06	0.0698	0.528	89.985
5712	THE BOYZ	REVEAL	14tNUeer5gUbUYvhYYTclS	0.624	0.952	-1.38	0	0.108	0.0	0.132	0.569	95.043
5713	TOMORROW X TOGETHER	Angel or Devil	3sVCSgIArXIhiWHvbUmauZ	0.791	0.73	-4.804	1	0.081	0.0	0.366	0.435	104.012
5714	LeeHi	BREATHE	6G4z9WbxyEeWdEQTfShACT	0.616	0.251	-8.454	1	0.038	0.0	0.079	0.356	123.802
5715	SF9	Tear Drop	5T6UFJ0AtAU7gXGybQ0HH7	0.697	0.925	-4.9	0	0.0466	0.000135	0.142	0.336	119.963
5716	Whee In	Make Me Happy	6ry670EtSALRt1yd0W0wca	0.659	0.664	-5.216	1	0.0338	3.46e-05	0.205	0.511	104.055
5717	Krizz Kaliko	Girls Like That	56qal8A8mVgMVpbDC3iIke	0.936	0.828	-5.111	0	0.147	0.0	0.067	0.37	98.0
5718	(G)I-DLE	Senorita	0q6boCcLaWYPIy2vOsksFg	0.782	0.808	-3.139	1	0.0362	4.33e-05	0.331	0.42	120.021
5719	STAYC	SLOW DOWN	4SiwxGPQzlG2r4zatpEzLc	0.79	0.936	-4.251	1	0.0852	0.0	0.363	0.71	118.01
5720	Apink	Dumhdurum	55kuHkT2CWhWKF6CoRDnJq	0.653	0.923	-2.163	0	0.0621	0.0	0.137	0.692	114.902
5721	D.O.	That's okay	2Ghu1DdMwxS3VAyB7i38Wo	0.679	0.442	-8.928	1	0.0637	0.0	0.231	0.628	129.671
5722	RADWIMPS	Sparkle - movie ver.	3A4FRzgve9BjfKbvVXRIFO	0.372	0.426	-8.421	1	0.0339	0.00784	0.109	0.287	123.993
5723	LOONA/yyxy	love4eva (feat. Grimes)	4rKEmhNA19JezqVsSQS4yo	0.738	0.954	-2.146	1	0.0356	0.0	0.222	0.742	102.015
5724	SEVENTEEN	Adore U	6wtgR5ZVbOZPHIeMNQwugp	0.533	0.851	-3.435	1	0.201	1.57e-06	0.14	0.77	203.802
5725	Moon Byul	LUNATIC	3hicr5nSY0RrKGEy3nYZwU	0.735	0.93	-2.768	1	0.0658	0.0	0.138	0.842	123.999
5726	2KBABY	SUMDAYS	4ORxFObi8JJdcFcwXEKhdp	0.803	0.561	-6.285	1	0.128	0.0	0.211	0.436	104.003
5727	DAY6	Sweet Chaos	499qjESUqiZjlNI7XQhyLp	0.335	0.937	-1.895	0	0.0737	0.0	0.51	0.529	199.692
5728	WONHO	Losing You	2Bk8jjFB0FfAFYUIxihOnG	0.534	0.448	-7.904	1	0.0368	0.0	0.331	0.207	145.087
5729	SEVENTEEN	Good to Me	2ujZatFh8uZMkiBTu2z7AH	0.647	0.832	-3.969	0	0.0683	0.0	0.0465	0.82	140.05
5730	Monsta X	One Day	3VwhJRJyoaGiEAAzR0WyhI	0.702	0.537	-5.342	1	0.0298	0.0	0.0949	0.197	108.0
5731	Red Velvet	Pose	6RTF5urAOB5C52nLxeRK5h	0.841	0.831	-3.675	0	0.0526	0.0	0.101	0.762	124.965
5732	ONE OK ROCK	Stand Out Fit In	4zXRMjTaeflesB3Ih4eHnJ	0.615	0.841	-5.352	1	0.0416	0.0	0.133	0.316	126.026
5733	NCT 127	Baby Don’t Like It 나쁜 짓	7I2nbddpDYsAe6e4biIxEO	0.699	0.555	-5.259	0	0.195	0.0	0.113	0.374	96.711
5734	SEVENTEEN	舞い落ちる花びら(Fallin' Flower)	6MC0anRfGPzSWrvybgsY7O	0.641	0.85	-4.76	0	0.229	0.0	0.227	0.674	141.877
5735	Bryson Tiller	No Longer Friends	4IdAIZRVkwuQQnHpi529cn	0.651	0.663	-7.78	1	0.327	0.0	0.105	0.377	114.137
5736	The Rose	I.L.Y.	3XE1R53gdbfHjLNa8hJ8hr	0.627	0.405	-7.335	1	0.0339	1.55e-06	0.112	0.187	137.67
5737	TREASURE	BOY	18uXUUPFfj6XF4hsmp65gB	0.753	0.76	-6.666	0	0.0482	0.0	0.379	0.69	110.01
5738	Tech N9ne	Straight Out the Gate	4hsncV3bzuB83dBJcnSCBl	0.563	0.754	-6.252	1	0.0601	0.0	0.653	0.169	164.076
5739	Stray Kids	Ex	4y7C13wqDLE7xuilBsLNvd	0.677	0.729	-3.546	1	0.0715	0.0	0.167	0.388	90.072
5740	ENHYPEN	Blockbuster feat. YEONJUN of TOMORROW X TOGETHER	08XshFxOo9rcQagObgcoK6	0.495	0.926	-4.589	0	0.323	0.0	0.348	0.642	159.922
5741	pH-1	Homebody	766oOBLBihuZjYuL27CUQM	0.903	0.487	-5.885	0	0.469	0.0	0.385	0.485	114.891
5742	BIGBANG	LET'S NOT FALL IN LOVE	6UgkB0xM45TR3Zjqm3GQ6T	0.68	0.846	-4.217	1	0.0498	0.0	0.115	0.659	124.984
5743	f(x)	4 Walls	2YkjXEab4USTV9uuAgC90E	0.735	0.849	-4.308	0	0.129	2.94e-05	0.0608	0.223	125.972
5744	TREASURE	GOING CRAZY	6YFzL1910P0fRFh865HmI3	0.75	0.888	-4.885	0	0.0595	0.0	0.085	0.808	124.997
5745	BTS	24/7=Heaven	17SBD4aDKo9ZeahcQJ6j72	0.642	0.903	-2.976	1	0.117	0.0	0.33	0.573	96.068
5746	BTS	Dimple	1rLkzFZdokhx6Wcs80uvnw	0.612	0.844	-4.694	0	0.0757	0.0	0.289	0.652	134.872
5747	SID	嘘	0ODOmKxO0CKv4DzoP3HHIC	0.438	0.939	-3.545	0	0.0586	0.0	0.212	0.842	179.853
5748	NCT DREAM	Rewind	07qSCcSVuVLHIf0gUSrUNW	0.776	0.727	-4.417	1	0.0355	0.0	0.0926	0.821	109.971
5749	BTS	We On	29vOLabxvytbI8fX9xgTaD	0.801	0.797	-4.319	0	0.163	2.39e-06	0.115	0.801	97.009
5750	Bryson Tiller	Rambo (Last Blood) (feat. The Weeknd)	62itulOgU4flQFuI7f7JF8	0.508	0.686	-6.994	0	0.136	0.0	0.102	0.4	181.333
5751	Stray Kids	Gone Away (HAN, Seungmin, I.N)	6l8YJbgWzvh05e3Bnfw9lw	0.497	0.743	-4.896	1	0.0608	0.0	0.363	0.393	143.838
5752	G-DRAGON	Without You (Feat. ROSE)	3V375E3xldRPEEcIKiw83l	0.6	0.678	-6.894	1	0.0372	0.0	0.338	0.326	123.991
5753	GFRIEND	Rough	3CVeGXpoPKJQ9JuhPp3mpL	0.613	0.912	-2.464	1	0.0366	0.0	0.111	0.734	112.005
5754	2KBABY	OLD STREETS (feat. Lil Durk) - Remix	661AFNvyvNhhUPOMv8Y0XV	0.626	0.415	-12.073	1	0.603	0.0	0.0931	0.594	99.609
5755	Stray Kids	Side Effects	39doHPm8Vsicb2kuD0weyZ	0.595	0.98	-1.667	1	0.168	0.0	0.0667	0.143	97.452
5756	SEVENTEEN	Mansae	5rIsrawNyPv1q8v11iwJsh	0.749	0.955	-1.767	1	0.0867	0.0	0.112	0.761	111.96
5757	Stray Kids	Winter Falls	0BeqHPNJSLzfH8TZ7Adpb3	0.67	0.736	-4.811	0	0.105	0.0	0.091	0.512	97.974
5758	BLACKPINK	DDU-DU DDU-DU - Remix	4sz6sircK4Jn2SZSHgd96h	0.68	0.906	-6.195	0	0.0734	7.83e-05	0.077	0.68	145.05
5759	Moon Byul	Shutdown (Feat.Seori)	69790X4RDQIKwcxltIMHvU	0.531	0.777	-3.24	1	0.0894	0.0	0.377	0.523	74.029
5760	KARD	GUNSHOT	4qMt92hgQlJMyJjdI0Nw2h	0.582	0.77	-3.52	1	0.0406	0.0	0.198	0.348	135.008
5761	BTS	For You	2offgVA6h500KKIvUYU5kP	0.548	0.809	-4.533	1	0.185	0.0	0.102	0.574	165.892
5762	PENTAGON	Feelin' Like	5Wll1i0Y8GGjyePcP83L3x	0.868	0.682	-4.887	0	0.353	0.0	0.0665	0.861	111.973
5763	BAEKHYUN	Love Again	4dYODiAYvJHWQJtNganYCY	0.684	0.595	-5.423	0	0.0364	8.55e-06	0.106	0.564	95.059
5764	Dreamcatcher	Deja Vu	7uvW1F97LfVbOF6bzHs3nO	0.613	0.667	-5.363	0	0.0394	0.0	0.169	0.486	89.946
5765	LOONA	SHAKE IT	1ezubi9SlRqI3fHoGXjuP7	0.757	0.805	-2.982	0	0.0456	0.0	0.0571	0.456	119.995
5766	TWICE	QUEEN	2xVCwFrNYnllRX1g0drYVI	0.629	0.837	-3.112	1	0.258	0.0	0.107	0.423	105.882
5767	Bryson Tiller	Somethin Tells Me	3Jrs7cC2OJNlNSy9VnDOMZ	0.735	0.588	-7.197	0	0.226	0.0	0.107	0.435	90.002
5768	Jay Park	Thoughts Of You (Feat. pH-1 & BENZO)	3NVsaXCV8RR8VGZzZlXuVX	0.777	0.613	-5.499	1	0.0435	0.0	0.229	0.633	99.008
5769	Bryson Tiller	Things Change	0LLsvPLHxlUk1x8r77H2b6	0.758	0.613	-4.851	0	0.37	4.36e-05	0.111	0.491	145.756
5770	NCT 127	Superhuman	4baWaXmm0BFFT3Qe3uSvs9	0.679	0.797	-4.627	1	0.338	0.0	0.0748	0.609	117.018
5771	BTOB	Missing You	2zlgwqw8BLX2JGB76LIFeF	0.633	0.736	-5.775	1	0.131	0.0	0.128	0.477	168.05
5772	PSY	Now (feat. Hwa Sa)	3tXzsm4d0w4w1Dyx7Eo88g	0.575	0.83	-2.704	0	0.0421	0.0	0.0381	0.504	151.966
5773	TWICE	CACTUS	5TYy2SgTQUv6YGWHbryUV8	0.511	0.615	-4.081	1	0.0307	0.0	0.154	0.223	169.835
5774	Stray Kids	ALL IN	1COXMzXT4JxnQCePCeptPP	0.74	0.834	-5.751	1	0.293	0.0	0.0568	0.775	139.961
5775	BTS	Hip Hop Phile	4c9XojqJDu7KNCh8GmNbj5	0.796	0.878	-3.325	1	0.185	0.0	0.234	0.795	144.0
5776	Stray Kids	My Pace	4yJUQqcnYkDafFzguSbZAl	0.678	0.82	-4.278	0	0.243	0.0	0.127	0.777	155.128
5777	PURPLE KISS	Zombie	5zTp64MsWOTdAWWXK7zEPK	0.736	0.915	-1.99	0	0.0766	0.0	0.33	0.831	110.017
5778	TWICE	HELL IN HEAVEN	3KCreWc88InXH3XuL54C5a	0.8	0.81	-3.82	0	0.0604	1.06e-06	0.107	0.694	105.042
5779	TOMORROW X TOGETHER	Way Home	195eCIcjTLsOJZ1nfNHUUJ	0.586	0.769	-5.388	0	0.249	0.0	0.151	0.458	152.78
5780	Bryson Tiller	Years Go By	4SVTus5gJc5cfkFZ8ELK1p	0.374	0.577	-7.085	1	0.302	5.6e-06	0.562	0.0658	184.201
5781	WayV-TEN&YANGYANG	Low Low	1TF9k6wfT1rkHnRp1AqAum	0.824	0.786	-3.074	0	0.0487	0.0	0.157	0.835	91.051
5782	NCT DREAM	Dive Into You	0z3ZZ2JKusRpapstADTxVf	0.767	0.715	-3.171	1	0.0493	0.0	0.139	0.584	75.968
5783	(G)I-DLE	DUMDi DUMDi	2fJ70dRX7J4jiVxKUQQp7C	0.759	0.914	-1.072	1	0.0592	4.45e-06	0.076	0.674	123.047
5784	dosii	lovememore.	0P9XwjnnIPQFTwdqvu01Mf	0.641	0.683	-7.521	0	0.0273	0.0176	0.0824	0.924	155.887
5785	TEN	Paint Me Naked	4UaGQ2D4MBuRBWumZO52Ma	0.645	0.849	-3.198	0	0.2	0.0	0.104	0.855	165.008
5786	SUPER JUNIOR	쏘리 쏘리 Sorry, Sorry	5w18nowVMRZrC5Na9Vxoth	0.706	0.972	-2.359	0	0.0352	2.57e-06	0.267	0.962	129.946
5787	NU'EST W	Dejavu	1ErzpdoKhpzZJdFf44hSUu	0.638	0.656	-5.074	0	0.188	0.0	0.118	0.53	107.867
5788	TWICE	First Time	3YdqewCLgGsFhruA3EhILy	0.812	0.754	-2.972	0	0.218	0.0	0.0495	0.771	107.03
5789	Monsta X	Rush Hour	1Goejji6m1d0s0cv4OnL7f	0.772	0.889	-2.496	0	0.222	0.0	0.685	0.705	112.866
5790	KIMSEJEONG	Love, Maybe (Acoustic Ver.)	3V2fMXzPJLkIQyRgwOLgip	0.614	0.513	-5.442	1	0.0291	0.0	0.114	0.336	86.005
5791	YUGYEOM	Take You Down (Feat. Coogie)	4BJoCk9oiInkkAMqgjiRek	0.792	0.43	-8.436	0	0.0689	2e-06	0.214	0.745	150.005
5792	WOODZ	I hate you	1XlSkQeITGEv8r6HIZfpfX	0.505	0.881	-2.637	1	0.0675	0.0	0.0713	0.636	173.843
5793	BTS	Reflection	6O7358UPKsUumzjumFxVtp	0.555	0.607	-7.991	1	0.085	1.59e-06	0.2	0.273	73.997
5794	P1Harmony	Butterfly	12TI802gjc7soYzEK2jx7L	0.638	0.92	-2.175	0	0.0573	0.0	0.135	0.784	127.992
5795	MAMAMOO	Starry Night	5MaDeMdqsPsZTxNWdEZPVH	0.58	0.773	-3.302	0	0.05	0.0	0.112	0.506	124.148
5796	NCT	TOUCH	1mdEvT7X3Rs7vL75fRb8oo	0.595	0.806	-4.644	1	0.141	0.0	0.36	0.616	93.126
5797	SUNMI	pporappippam 보라빛 밤	7oQh96s9YemWG3A4zkIbrU	0.714	0.828	-4.68	0	0.0428	0.0652	0.0347	0.318	120.014
5798	TAEYEON	Can't Control Myself	2TZTpkpnDIKUOfU6riqCfE	0.626	0.681	-2.979	1	0.0377	0.0	0.453	0.229	85.044
5799	PSY	New Face	25YgkxnU4UzEG4ORni69Rw	0.836	0.728	-3.449	0	0.0563	2.94e-05	0.0563	0.444	131.969
5800	Eric Nam	You're Sexy I'm Sexy	3VrAQzhFpUX0RGRqcOATd0	0.812	0.721	-4.547	0	0.0766	0.0	0.0917	0.83	109.971
5801	WayV	Action Figure	1Z9r4lrkfPK41tfqM6UKMx	0.701	0.787	-2.56	0	0.0523	0.0	0.147	0.537	102.018
5802	Hyolyn	Layin' Low (feat. Jooyoung)	1B2vkECYhw0XEcyOexAq6e	0.628	0.719	-4.799	0	0.0671	1.21e-06	0.171	0.494	126.126
5803	Monsta X	Breathe	0ovdVUlmpwFABG7D7xsUb8	0.747	0.686	-4.917	1	0.0535	0.0	0.163	0.537	111.971
5804	Tech N9ne	How I'm Feelin'	73XixZvhCfjEJx8VJ5IpRh	0.772	0.705	-5.37	1	0.0915	0.0	0.124	0.588	166.072
5805	Red Velvet	Ice Cream Cake	5vCuawHQ8Poch1odz9JDpB	0.58	0.935	-3.348	1	0.189	0.0	0.0977	0.603	172.023
5806	STAYC	LOVE FOOL	2OhOkew9BkkLTGBG9cFOz5	0.681	0.596	-5.538	1	0.0281	0.0	0.0551	0.546	119.998
5807	DAY6	Love me or Leave me	7F9HWeJf4BTUzpj3B0CQKT	0.618	0.899	-3.364	0	0.0328	0.0	0.124	0.58	126.012
5808	BTS	If I Ruled the World	4bLtrrVDspeDNSaHGGMQkB	0.744	0.725	-6.29	1	0.112	0.0	0.296	0.729	95.981
5809	Red Velvet	Future	2gvlPqqngL3BppFCwLXnVc	0.717	0.868	-3.073	1	0.04	0.0	0.148	0.552	100.005
5810	J Boog	Smoking Bomb Bud	618CpFCQ6R3i4jPlyTvspX	0.779	0.743	-4.735	1	0.0583	0.0	0.091	0.821	143.965
5811	DAY6	Zombie - English Ver.	3h34cQPPddk4x9cluPIAvv	0.787	0.576	-4.082	1	0.0402	0.0	0.116	0.527	121.968
5812	Stray Kids	Hellevator	7mKXEaBVWuV0dMqN0gaCBm	0.515	0.816	-2.33	1	0.165	0.0	0.35	0.288	78.17
5813	MOMOLAND	BAAM	4Is1b37KJY9XVCgzp81FBW	0.725	0.94	-2.32	0	0.0435	0.00431	0.0864	0.905	127.051
5814	TAEYEON	What Do I Call You	3Wu4lFjkhcXxB6WWaX9gtr	0.75	0.586	-4.639	0	0.0674	0.0	0.347	0.835	139.889
5815	N.Flying	Rooftop	2LwH6T39A5IODRgPv9XitR	0.692	0.9	-2.188	1	0.051	0.0	0.235	0.915	96.989
5816	TOMORROW X TOGETHER	Ito	0Fb1M7rbOnydw6SrXXSlHr	0.568	0.66	-6.15	1	0.0356	0.0	0.296	0.423	82.97
5817	Monsta X	AND	5baDbnn0EPGWcGsxFtLooL	0.526	0.65	-4.517	0	0.0364	0.0	0.153	0.452	159.981
5818	BIBI	Life is a Bi…	4d79iPe88TzFewhFk2vrcy	0.722	0.501	-6.113	0	0.0625	0.0	0.0857	0.541	144.076
5819	SE SO NEON	NAN CHUN 난춘	320twJYO0LC64eWCuCC5vj	0.49	0.534	-3.43	1	0.0302	1.89e-05	0.433	0.439	141.173
5820	Stray Kids	District 9	430IfeGHWJxnZOkhBYACt9	0.646	0.954	-1.899	1	0.18	5.87e-06	0.122	0.513	89.999
5821	BamBam	Who Are You (Feat. SEULGI of Red Velvet)	1IjWbIMe1uXqp9tDfC3QLL	0.729	0.709	-5.218	1	0.177	0.0	0.144	0.525	99.927
5822	(G)I-DLE	POLAROID	1XCoTc12Trl56sgCPP4R8M	0.557	0.593	-5.372	1	0.0399	0.0	0.129	0.142	80.011
5823	NCT 127	Highway to Heaven - English Version	3WNuXdBxk8tQ2VI020dqvE	0.676	0.74	-5.044	1	0.0494	1.59e-05	0.0782	0.497	112.839
5824	SEVENTEEN	Same dream, same mind, same night	1afEbbD4hZvdA5orDq1sPj	0.503	0.644	-6.077	1	0.0594	0.0	0.0753	0.367	163.79
5825	BTS	Butterfly - Prologue Mix	0XwvxY5yMRI7vh55eBRe3B	0.373	0.541	-6.451	1	0.0526	0.001	0.0909	0.134	69.98
5826	LeeHi	HOLO	4BSluGpjdLQihMmKgHXMxp	0.406	0.474	-6.349	1	0.0295	0.0	0.106	0.206	179.914
5827	Wonder Girls	Why So Lonely	3mKK73NhylzXdHV4qZGxI4	0.634	0.726	-5.086	1	0.133	0.0	0.111	0.809	155.161
5828	BTS	Outro: House of Cards	2cy3eWaTBoOFJwtFMR6jKb	0.37	0.652	-4.717	1	0.0402	0.0	0.129	0.265	104.162
5829	BIGBANG	Blue	4LOLvDtzykDC7y9WehFoOi	0.608	0.706	-7.275	1	0.0853	0.0	0.056	0.357	124.985
5830	SISTAR	Touch my body	5crARIrvoMiMf2AdlD78WN	0.633	0.915	-2.347	1	0.106	0.0	0.107	0.622	128.033
5831	Stray Kids	Here Always (SEUNGMIN of Stray Kids)	2WdnAdw7zpgU0FRkGiRV8n	0.573	0.39	-8.017	1	0.0272	2.64e-06	0.104	0.118	82.035
5832	WOODZ	WAITING	4TMVuENexY9u0083CqMphE	0.586	0.871	-2.792	0	0.0417	7.02e-06	0.264	0.839	158.179
5833	Cherry Bullet	Love So Sweet	0Z2DbHevn9qtSKAWcYB2tM	0.76	0.811	-1.682	0	0.308	0.0	0.133	0.728	149.966
5834	TOMORROW X TOGETHER	Poppin' Star	0Uzy6FHTYob2CbWisMz4Ap	0.821	0.586	-5.336	1	0.0477	0.0	0.0845	0.811	137.014
5835	iKON	DRAGON	5R42s7zQ9SrbnwXUF8j1Bo	0.763	0.814	-3.972	0	0.0471	0.0	0.223	0.465	119.981
5836	WayV	Miracle	6zjJo0D4AsE9ZcogcfA687	0.746	0.774	-3.39	0	0.0379	0.0	0.102	0.815	98.007
5837	Eric Nam	Runaway	60sX1vz8ToXYuaAvW5sYMs	0.732	0.779	-4.072	1	0.0494	0.0	0.102	0.614	119.982
5838	TAEYEON	I	5ZkITfPpcNPnyYGTibkO6m	0.506	0.788	-2.372	1	0.0324	0.0	0.324	0.233	89.993
5839	BTS	FAKE LOVE - Rocking Vibe Mix	1WjGvMbHE23jEipydV80Mu	0.466	0.804	-4.009	0	0.0392	0.0	0.432	0.352	154.901
5840	ATEEZ	Take Me Home	0Fj5sQ4V4fYGVOxkoNUxz1	0.636	0.893	-3.343	0	0.043	0.0	0.458	0.413	98.026
5841	YUKIKA	NEON	5dF22XUGeNAR3GBhMgshgp	0.647	0.921	-4.078	1	0.0561	1.11e-06	0.379	0.774	114.991
5842	TWICE	GET LOUD	6RIx1qFPIeY2PBZfAHLaLG	0.729	0.953	-3.672	0	0.0774	0.00162	0.338	0.847	120.004
5843	TOMORROW X TOGETHER	Magic Island	5DcLYkS1rnSgRMfhXNvh0d	0.742	0.424	-10.932	1	0.0424	0.0	0.115	0.769	104.996
5844	BTS	Wishing On A Star	3UvbL9zd4XTsCL8O6Qp2bR	0.543	0.832	-4.717	1	0.209	0.0	0.0398	0.636	179.963
5845	RADWIMPS	Dream lantern	5mEqD00bdFcsiVd0MfvEeF	0.206	0.871	-5.751	1	0.419	6.55e-05	0.0596	0.125	175.6
5846	Stray Kids	We Go (Bang Chan, Changbin, HAN)	5GhuFbB6NjKzehvws0GGUP	0.647	0.944	-3.947	0	0.0424	0.0	0.0845	0.287	174.027
5847	BIGBANG	LAST DANCE	7ijWcf4FsoxoyPK4B9WGp6	0.614	0.666	-3.087	0	0.0541	0.0	0.23	0.299	143.858
5848	NCT 2021	Beautiful	6NBbpQfD2MZcCNBOy7iE7Q	0.652	0.916	-1.511	1	0.034	0.0	0.124	0.713	127.97
5849	Dreamcatcher	Locked Inside A Door	3MIXS3voZb2QFTnjKeYVT6	0.757	0.661	-4.314	0	0.0518	0.0	0.0717	0.815	97.968
5850	EXID	Up & Down	6BKOhvRPY54uvfqWwg7MKi	0.714	0.812	-2.703	1	0.0351	1.96e-06	0.229	0.377	112.018
5851	Monsta X	사랑한다	5YeSFZaZCgvK1LcjZp3MnC	0.609	0.713	-3.051	1	0.0476	0.0	0.141	0.405	114.986
5852	VICTON	What I Said	1FR5w3JYKIgPQ4sf2ARVCn	0.636	0.912	-2.363	0	0.102	0.0	0.0631	0.76	142.1
5853	iKON	FOR REAL?	1GFUkeJaJejAQlrfV8XhG2	0.792	0.71	-4.335	1	0.0304	0.0	0.0653	0.908	110.967
5854	BTS	Butter - Cooler Remix	7zOpZlwRK74a1nuszDZ5ZQ	0.651	0.809	-3.667	1	0.132	0.0	0.321	0.893	110.045
5855	G-DRAGON	무제(無題) (Untitled, 2014)	16BS342F89MDqouSxgLaUK	0.583	0.461	-5.153	1	0.0321	1.7e-05	0.13	0.263	79.826
5856	Ir Sais	Dream Girl	2Sla5cgNpVoRcckYjaAMKP	0.884	0.546	-6.279	0	0.117	8e-06	0.064	0.49	113.236
5857	TAEMIN	WANT	0aLG42zaidNkblhiQgJknP	0.64	0.757	-5.532	1	0.0689	0.0	0.127	0.413	104.943
5858	AKMU	NAKKA (with IU)	4t2FIqZJORKZGSKg30SShr	0.816	0.636	-6.95	0	0.101	2.81e-05	0.118	0.499	100.923
5859	Sam Kim	It's You	6pm3SR1vvrV54AOJWsN7y7	0.738	0.498	-6.373	1	0.155	0.0	0.164	0.809	95.042
5860	Girls' Generation	Lion Heart	405SQUJdQut02dxtuQ0CZ3	0.754	0.788	-3.175	1	0.0322	0.00274	0.0775	0.961	124.992
5861	Hoody	Sunshine	2LLkJ46RvmYlkqduRgK1Nn	0.687	0.749	-4.542	0	0.108	1.23e-05	0.169	0.823	160.049
5862	GD X TAEYANG	GOOD BOY	52mglSL6bdbrg9zig7nazP	0.745	0.825	-3.162	0	0.0352	0.000221	0.0828	0.242	94.998
5863	NCT 127	Whiplash	2iPxDFeN27VrKgGdZ0AIKw	0.815	0.767	-6.119	0	0.182	0.0	0.19	0.76	99.984
5864	CHUNG HA	Stay Tonight	7Cn6R7YB4EjQkfci9DdceG	0.625	0.831	-2.168	0	0.0554	0.000612	0.0805	0.513	121.029
5865	I.O.I	Very Very Very	0BhMw9r3eOLMLXRFBLCt6O	0.744	0.963	-1.525	1	0.0616	1.86e-06	0.0836	0.788	102.985
